is r;arry! Breakfast is ready!
t fl;t flo
rw;rward
o; the ro
 to ; to b
h; of h
 e; ev
o; Ho
r;r r
d in time;d in time 
 ;Do 
u;k ou
ll ;ll h
k;eak
 ;ey 
ee;eek
m;m.
 I ; I s
n;ne
 ;es to 
sp;spr
rs;rs.
e;age
c; I c
w; I w
he ;he e
 the ; the h
into ;into a 
n; can
 ;ys 
 is ; is a
 this; this.
i; di
ARTI;ARTIN
ke; like
on't;on't 
s;nes
who;who 
Y;Ye
t;hut
i; rai
 ;t. 
e;were
b;ub
wo;wor
yt;yth
 ;or a 
ld;hould
y;ey
h;ht
last;last 
o ;o y
s;n s
 ;ding 
s ;looks 
t;itt
eing;eing 
d;l d
 an; an 
t; not
g; thing
);plane)
 Pollen; Pollen 
e; with the
 ;don't 
a ;nto a 
y fl;y flies 
o;go
Ju;Just 
w;we
in a;in a 
nd he;nd he 
he;her
flying;flying 
 with th; with the
e;ex
till;till 
ir;irl
gi;gin
the;off the
 her; here
 ;(The 
's a;'s a 
 time; time.
 ;it 
r; br
VA:;DUVA:
of ;of t
wo;wo 
 ;K 
 o; or
A;A 
 over; over 
t; in t
n;t on
with ;with a
ck;heck
t;ting t
an;ant
sti;stin
 ;bees 
c;truc
us;us 
y;ery
t;met
t;urt
ose;ose 
W;Wo
 you; you 
u;g u
e;que
y;honey
t;nd t
r; her
. T;. Th
ns;nsi
dam;(Adam
);rry)
the ;the b
 wan; want
 mak; make
the;from the
u;gu
i;il
o;e so
d;Hold
U; GU
:;CK #1:
t's th;t's the
.;ht.
n;ean
hes;hese
 ; an 
into ;into th
OMERY;GOMERY
d w;d wi
1;CK #1
:;TGOMERY:
not ;I'm not 
e h;e ha
re;rev
y;hey
t;g t
:;NESSA:
ed ;ed i
e;of the
b;ould b
 ; to be 
 ; Pollen 
y l;y lo
ar;ari
han;hand
n ;n j
for th;for the
 hi; hive
h;ry h
hat ;hat t
ney;the honey
 ; P
 ;, they 
fall;falls 
and th;and the
.;ng.
ries;ries 
pla;plan
k;rry! Breakfast is ready!
a;Wa
BE;BEE
x;nex
m; a m
 B; Bu
n;nn
p;ep
 ;forward in time 
zi;zin
.;ime.
a;ou ha
o;me o
h;t th
e;wee
h;o h
human;humans
e bee;e bee 
ho;hos
 don't ; don't k
 int; into 
l;s l
 ;y to 
ll ;ll r
t m;t ma
out ;out t
m ;m g
g;you g
w;er w
king bee;king bee!
l;rel
that;that.
o;r o
 That; That's 
 ;der 
e;plane
and ;rward in time and 
e;eve
t th;t the
l ;l o
e;the be
s;as
a;mea
ee;eep
t;est
 o; over
te;ten
 your; your 
:;LLEN JOCK #1:
p t;p th
a; mea
o;out o
s;'s s
o;ro
Ma;May
U; BU
r;es ar
Ba;Barry
e;lie
, ;d, 
he ;he c
 ;y. 
 M; Ma
here;here 
y to;y to 
o;yo
s hea;s head
s;here is
believ;believe
.;te.
h; the h
de;des
e;hone
t;t out
(Adam;(Adam 
 ;ts to 
me;met
es the;es the 
, ;, i
in time;sh forward in time
s;ees
s a;s ar
d ;d i
 s; sh
i;stri
not ;m not 
It;It 
o ;o l
't b;'t be
e a;e ar
ut ;ut i
s ;hat's 
g;gl
f;ff
 like; like 
i;shi
 ;not 
t;g it
 t; tu
the ;the d
ai;ain
o;u go
on the;on the 
k;k.
 whe; where
poll;pollen
a;s ca
L;LO
where;where 
S;Su
:;POLLEN JOCK #1:
s;hat is
);ed)
s ; falls 
ANE;ANET
c;n c
 p; po
a;he wa
u; mu
g;ag
the ;the g
 ;be 
na;nam
a;t's a
ght;ght.
d;and
d;dn
 ;ets 
ney; the honey
';You'
s ;walks 
a;Wha
e;g be
r; our
k;arry! Breakfast is ready!
l ;l w
I can't;I can't 
a ;a c
now;now.
 wa; wan
o;e bo
with a;with a 
ol;oll
Wh;Wha
, ;, w
.; that.
e;e.
l ;l t
er ;er a
ei;ein
li;lit
!;g bee!
s;leas
am;am 
po;por
:;ARRY:
d;stand
li;lif
it;Wait
 we ; we d
k;nk
 ;last 
D;OOD
arry ;arry i
.;h.
I;It
p;happ
in t;in th
m t;m th
ng th;ng the
n;g in
u;mu
g at;g at 
D:;ARD:
 u; un
 ; go 
a;I wa
h;of th
s ;ry is 
BA;BARRY
ave a;ave a 
 ;len Jocks 
n; an
h ;h p
er;ery
 to th; to the
 forward ; forward in time
a;f a
an;any
JOCK #1;JOCK #1:
d;ord
, ;, m
AR;ARR
r;tr
s;his
l;Hol
o;ed o
o;fro
 ;got 
 ;but 
e; one
GE BUM;UDGE BUM
:;RRY:
i;ir
ese;ese 
i;ani
e;nte
e;ee
 ;gs 
Vanessa ;nd Vanessa 
BARRY;BARRY=
s ;s d
 ;, you 
, I';, I'm 
ike ;ike a
w;hat w
an;uman
(Ba;(Barry
is ;is i
o;one o
You ;You s
 #;OCK #
t;ft
rry fl;rry flies 
n;na
tic;tick
2:;JOCK #2:
!; it!
r;dr
a;an
.;nd.
 ;e to 
and ;and t
s;he's
or;orm
.;ne.
p;h p
 ; off 
to ; want to 
-;ee-
Hol;Hold
o;he Po
i;tai
he wi;he win
 sp; spr
M;(M
ki;kin
- You;- You 
t;ant t
! ;s! 
o;loo
ba;bal
o; to
one ;one o
Po;Point
i;ld i
y;ly
, ;ey, 
ot;I got
i; it i
h;u h
R;CAR
g;the g
rea;reat
 sp; spe
d h;d he
 ;e have 
s a;s an
 ;eing 
Wa;Wait
h; in th
g;leg
 a ; a p
Ye;Yes
?; that?
this i;this is
e;ei
 ;o 
ing;ing?
our;ours
r;ver
s;cks
DAM;DAM:
k;kn
 in ; in a
 ;you 
e;be
p;he p
t;ou t
:;D:
lot;lot 
d ; and 
 ; where 
r l;r li
at;at'
i;ing hi
OR;OR:
 up ; up t
s ;s w
en; happen
red;red 
.;re.
m;of m
 A; An
 ;all 
hey;hey 
TON:;BUMBLETON:
ck;cks
 ;r a 
ad;adi
o ;o m
m;mm
Barry;d Barry
!;ry! Breakfast is ready!
 ;sh forward in time 
t;ing t
B; B
 scen; scene 
So;So 
POLLEN JOCK #;POLLEN JOCK #2:
 a l; a li
 ;who 
 in time; in time 
g i;g it
him;him 
o;es to
n't;n't 
 ;ay 
R;TER
i; ki
I ;I w
 ; we 
s;our s
h;h 
th ;th t
awa;away
:;TIN:
ow;ow, 
l;u l
!;ng bee!
, ;, d
, ;now, 
s;oes
e;offee
o;e do
a;o a
e;face
re ;hey're 
 that; that.
I;Is
y;. They
tt;tto
 Van; Vanessa
BL;BLOO
OD;OD:
 Pollen Jocks; Pollen Jocks 
forward ;forward in time
fi;fir
re;t there
p; rep
u; tu
thing;thing.
w;is w
 ; f
er;er)
e; fre
t;bout
l;o fl
hu;hut
a;a a
and;ands
t;at t
s ;s c
T;! T
 ; Vanessa 
 ;hat's a 
 ;und 
t;r t
f ;f a
O;OME
m;mo
ing ;ing b
es;ess
g;g,
th a;th a 
 la; las
rl; girl
r; sor
 s; sw
e pl;e pla
N;Ne
is;is?
u;g ou
P;he P
hat;hat?
u;ue
 ;there 
es d;es do
t; of t
m; am
 Thi; This
 see; see 
i;id
t;s t
h;th th
 ;ays 
E;LE
 ;It 
R;RA
 ; What 
 ;o be 
hey ;hey a
s ;alks 
 ;wn 
 fl; fli
u;ud
la;lan
atte;atter
g b;g be
o; co
ing;ying
n;d on
e r;e re
a;pra
wer; flower
oo;ook
the Po;the Pollen 
es ;flies 
I do;I don't 
n; chan
ash forward ;ash forward in time
 ;ted 
U;OU
t;aft
ate;ater
 o; of
i;ui
 an; and 
his h;his ha
b;ing b
 ;by 
d;ou d
 A; Adam
y in;y in 
 ;go 
s;ents
that;that?
 ;CK 
we ;we s
EN JOCK #;EN JOCK #1
lon;long
 hel; help
r;nder
a;a 
 look; looks 
 to ; to h
t;as t
N;VAN
 ;ive 
qu;qui
- Y;- You
e;ve
l;bl
o;e ho
di;dis
s; Is
s;at is
c;cl
war;ward
s;mos
p; the p
 have t; have to
f;nd f
n;is n
s;als
ere ;ere a
now;u know
ment;ment 
k;rk
you;do you
o ;o B
w;wa
'; you'
 ;ide 
ti;til
s;lowers
a ;a d
 ;No, 
ing;ings
a;That's a
n;An
h, ; Oh, 
. ; know. 
w;rw
d;rd
t;king t
't; don't
.;ll.
R;RD:
 that; that?
.;this.
e;fe
i;nti
 ;ke a 
ea;eat
e;cke
a; cra
Barry fl;Barry flies 
A;An
h;'t h
?;n?
m;m, 
n;it in
to;tor
1;OCK #1
ck;cki
The b;The be
e;ise
y ;y p
t;let
 a l; a lo
at ;at t
y t;y ta
 ; v
s ;y is 
 ;de 
e; Bee
 ;hese 
m;nam
ne;ne)
nson; Benson
s not;s not 
v;riv
MARTIN;MARTIN:
y;y?
t;, it
a;hea
w;the w
m;mb
he hu;he human
d;we d
BLOOD;SEBLOOD
n;han
 JOCK #; JOCK #2:
 ; p
wh;whi
(Flash forward in time;(Flash forward in time 
b; to b
ther;ther 
ve ;ve go
a;aga
ed ;ed o
I;RTI
n;ppen
m;lm
 awa; away
u;ug
a;Ma
bi;big
OSEBLOOD;MOOSEBLOOD
 ;t, 
 ;llen Jocks 
g ;g s
re ;re f
l;pol
n;ian
k;mak
h;his h
i;nni
d n;d no
c;pic
.;ut.
g a;g an
K;KE
man;man 
r;gr
wh;what
it ;it w
ow;he window
rry f;rry fl
 ;ty 
 ;now. 
p;t p
E ;E B
Bees;Bees 
 ;s the 
ta;tak
o;e Po
 Bee; Bee 
d ;r and 
:;OLLEN JOCK #1:
r;ear
t;s at
s f;s fl
he ;he n
n;turn
 ;ng at 
 and th; and the
orr;orry
p;elp
t;t of it
ack ;ack and 
m;m!
th;e of th
 ;- What 
. ;. Y
jock;pollen jock
 got; got 
!;er!
h;the h
 the wind; the window
t;ght
et;ett
ing;alking
e ;e o
ing th;ing the
w;Wow
ing i;ing in
ll;lls
ho;hor
p;a p
DA;DAM
 the ; the s
n;s an
n;hin
s;mans
ring ;ring a
ney;he honey
ch;cho
ws;ws 
s ;s his 
, y;, you
ch;much
h;ith
l;ool
g;ning
e; and he
T;OTT
ma;mak
 on ; on t
 ;- I 
r;rs
 V; Van
s h;s ha
e co;e cou
';we'
CK #;CK #1
- Ye;- Yes
!;ees!
n Jocks;n Jocks 
e;rse
t ;t I
e win;e wind
OCK #;OCK #1
wa;wal
c;tic
p ;p t
ha;hav
i;o thi
 tal; talk
l;pl
qu;que
 c; cr
 ;they 
s;sses
he;de the
a;cha
ry ;ry p
to ;to s
ting ;ting t
t;rst
t a;t ar
 ;for the 
U;UARD:
l; bal
!;t!
arry;, Barry
o;g o
:;OCK #1:
k;ank
real;really 
 ; by 
nt;ntr
a; gra
h; to th
I ;I m
r; fr
r; dr
ng ;ng o
p;ey p
 Vanessa; Vanessa)
happ;happen
h;ugh
i;mati
 ;e. 
U;GU
b;bl
n; Hon
is is;is is 
l;r l
 ;back 
e; take
 bi; big
there;there 
Vanessa ;d Vanessa 
pl;ple
a; a
ed t;ed to 
h;eah
to ;to g
off ;off the
at;ati
i;ut of i
t b;t be
#;#2
p;hop
nc;nce
wer;were
ere;ere 
i;enti
S;(S
whi;which
MERY;MERY:
ESSA;VANESSA
- Wh;- What
re ; you're 
z;raz
on th;on the
ETON:;GE BUMBLETON:
can;can't
GU;GUARD:
t;lot
ffe;ffee
 the ; the g
 g; gl
!;ow!
e s;e st
EN JOCK #1;EN JOCK #1:
 ;eat 
T;ONT
t;Not
one;oney
t; get
n;y in
ollen ;ollen Jock
T;e! T
 ; The 
it ;it a
y;Hey
w;l w
tal;talk
 ;hem 
 Barry; Barry.
time;time 
 M; Mo
T;ST
n;n!
oo;oor
s ;s p
en;en.
ing ;ing o
f;rry f
Barry;Barry, 
d of;d of 
with;with 
 sh; she
ui;uit
io;ion
g;'s g
 so; some
 s; sm
.;one.
e;ng bee
 ;here is 
c;ct
 do; does
e;ue
le ;le a
know;know, 
n;n'
t al;t all
n;y an
d;ld
, n;, no
e;Ke
I;, I
in time;lash forward in time
k ;k h
k;walk
n;n 
ul;uld
ch;tch
ling;ling 
i; hi
l;la
 a; ar
h;hich
m;hum
n;t thin
r;rm
aw;awa
d; hard
 ;old 
rry and ;rry and Adam
b;ba
n; An
b;ng b
l;he Pol
, t;, th
s;sh
h ;h t
R;RI
or;orward
dam;Adam
h;hy
about;about 
h;d th
l;e pl
a;the a
t;ing it
 p; pe
ur ;ur c
s;clos
o;fo
t;er t
g;hang
'm ;'m not 
 sc; scen
ly;to fly
 pu; pul
 ha; hav
i;Hi
i;m i
s;g s
very;very 
s;its
, ;ah, 
h;t of th
nt;nts
tting;tting 
I;LI
k;ck
 plan; plane
g;u g
p;op
l;real
i;im
 c; co
 ;head 
AR;ARD:
Flash forward ;Flash forward in time
i;- Thi
u ;u c
qui;squi
e;ure
h ;h a
t;side t
, ;er, 
z;zz
 I ; I c
 flo; flower
un;unt
a ; gotta 
s b;s be
d th;d the
 what; what 
